BIC2,BIC3,BIC4,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,BIC19,BIC25,BIC29,BIC41,BIC45,BIC53,BIC57,BIC61,BIC65,BIC66,BIC67,BIC68,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,BIC82,BIC89,BIC93,BIC109,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.065889188,0.479113072,-0.37248027,-0.202718943,0.247947834,0.193943184,-0.095728915,0.503886914,-0.318283435,-0.158299937,0.135893666,-0.067308012,-0.08999293,0.508750934,-0.042053025,-0.115919467,0.062661807,-0.089567534,-0.04692251,0.464914051,0.475978565,-0.189886213,0.296048471,0.41766488,-0.033765999,0.451158916,-0.251511912,-0.189905554,0.351685042,0.448047764,-0.032698947,0.457178881,-0.007830989,-0.189317879,0.325004862,0.45124157,0.948873368,0.658409378,-0.744894668,1.434230669,0.530107249,-0.636022358,-0.978996147,0.522360952,-0.874360896,0.480825533,-0.119611555,-0.587958823,-1.082444463,0.061959363,-0.52697593,-0.241408685,0.865387297,-0.442977921,-0.330366847,-0.591496613,-1.272140541,-0.586699815,0.495284467,0.276286375,-0.003178424,0.217094747,-0.197979996,-0.310836222,-0.410676799,0.038032346,0.517685027,0.849879359,0.118189879,0.006123409,-0.033206697,0.007534048,0.019538933,-0.009502792,0.008563155,-0.036162408,0.003399561,-0.036771313,0.403348648,0.76783056,0.948302927,1.135115532,1.146599021,1.089801942,0.970592552,1.029196933,1.085511105,0.299433602,0.58626767,0.055690756,0.38359089,1.119382299,1.570443637,0.437642855,1.036223383,0.781669588,-0.295576363,-0.60315363,3.199027798,1.136042795,-0.249967729,0.323362489,-0.779367378,1.926262989,0.931727678,-0.58004149,-2.070758203,0.871434621,-0.432495771,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.065889188,0.466581513,-0.497816032,-0.202718943,0.263868716,0.193943184,-0.06896713,0.487396552,-0.412543478,-0.158299937,0.143350227,-0.034803167,-0.08999293,0.495433235,-0.055817389,-0.115919467,0.100592723,-0.089567534,-0.04692251,0.456150777,0.622750534,-0.189886213,0.307306139,0.41766488,-0.033765999,0.438919972,-0.141601594,-0.189905554,0.341992809,0.448047764,-0.032698947,0.44446305,0.046434075,-0.189317879,0.351711763,0.45124157,0.939617631,0.624284241,-0.770934795,1.425541651,0.58262678,-0.523534894,-0.979927445,0.421239171,-0.864634006,0.522338906,-0.206537896,-0.703925616,-0.982231171,0.170327204,-0.435539325,-0.097445717,0.861599408,-0.468314989,-0.247208409,-0.350614479,-0.363181011,-0.333446348,-0.431012043,-0.77318584,-1.412271156,-1.023822093,-0.44482102,-0.391250974,-0.485957621,-1.281858595,-0.450300106,-0.348543434,0.120968328,0.017661584,-0.028587696,-0.000925537,0.011985138,-0.007047171,0.013290802,-0.037596867,-0.000903539,-0.039623018,0.390188713,0.760229883,0.955913574,1.102225571,1.118596807,1.082920644,0.963152796,0.99750969,1.061583841,0.263480561,0.513130773,0.054142346,0.400245187,1.151365765,1.55292656,0.449991144,0.98712346,0.732579865,-0.211979879,-0.552561916,3.708839268,0.973753836,-0.364292593,0.148338006,-0.779229159,1.91835994,0.931592487,-0.422183934,-2.059991089,0.824431189,-0.427446759,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.799905619,-0.649056495,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.065889188,0.472970151,-0.464197469,-0.202718943,0.286612833,0.209665508,-0.06896713,0.499279313,-0.343108607,-0.158299937,0.153292309,-0.018550745,-0.08999293,0.505603114,-0.074481963,-0.115919467,0.110707635,-0.039824784,-0.021380422,0.462114672,0.472949216,-0.189886213,0.341079141,0.433314426,-0.033765999,0.452238823,-0.044559735,-0.189905554,0.363800333,0.464084685,-0.032698947,0.452020572,-0.034883169,-0.189317879,0.346855963,0.46735911,0.961970583,0.643974927,-0.836835289,1.386751579,0.658231545,-0.5380932,-0.941927835,0.561746952,-0.967472281,0.359532013,-0.073458863,-0.603092296,-1.159956008,0.064973473,-0.495997503,-0.130954649,0.866826848,-0.597490423,-0.206476815,0.126892177,0.151435149,-0.083349669,0.175245251,-0.372487573,0.130297945,0.275492801,0.9397107,0.355204161,0.233969157,-0.352878768,-0.790934847,-0.64118417,0.134764631,0.022746725,-0.028974061,-0.009257311,0.007503027,-0.007584256,0.012517822,-0.038468691,-0.003276254,-0.031421861,0.396349331,0.759317281,0.943952195,1.104288269,1.123720988,1.096288202,0.946571295,1.032220326,1.045788802,0.212809769,0.531390269,0.074856627,0.478068525,1.191601754,1.599764954,0.410053666,0.986717655,0.770847131,-0.277356246,-0.680245765,2.264373435,1.013736571,-0.335513752,0.191492749,-0.778490358,1.84767926,0.930813868,-0.44803274,-2.028425987,0.83763485,-0.43703988,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.799604912,-0.648748279,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.040369596,0.505159056,-0.404437289,-0.202718943,0.284338421,0.225387832,-0.06896713,0.525227382,-0.400277911,-0.158299937,0.210459275,-0.018550745,-0.08999293,0.529938182,-0.131801053,-0.115919467,0.158753462,-0.056405701,-0.021380422,0.494976948,0.584378777,-0.189886213,0.354588342,0.480263065,-0.033765999,0.483316142,-0.121708324,-0.189905554,0.385607858,0.512195447,-0.032698947,0.485489601,0.100779493,-0.189317879,0.380846563,0.51571173,0.967351059,0.717661893,-0.845979147,1.178954496,0.687118069,-0.378255152,-1.023433995,0.588926174,-0.941530037,0.243427982,-0.003321081,-0.415783574,-1.225219042,-0.091394641,-0.571739429,-0.216918539,0.904158729,-0.336681822,-0.507669801,0.70100656,1.216536533,1.219178675,1.302501642,0.703117986,0.159124943,-0.603463562,-0.722245351,-0.337398558,0.030344187,0.431351583,-0.843820526,-0.751396441,0.12301303,0.007129837,-0.032426519,0.003091453,0.013257212,-0.008399377,0.010021759,-0.035747951,0.000653538,-0.027800272,0.392460822,0.74493727,0.939200242,1.115658259,1.127735553,1.071719421,0.95283771,1.039863154,1.027887757,0.225183,0.57254832,0.126722617,0.599722359,1.220834379,1.474220163,0.36262943,1.003302807,0.755810418,-0.286620505,-0.620018319,2.944122062,1.074315514,-0.361076611,0.197486513,-0.77962595,1.884440668,0.931903083,-0.540067175,-2.045999201,0.849145544,-0.430836809,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.040369596,0.509090525,-0.452732819,-0.202718943,0.304808126,0.193943184,-0.06896713,0.528379951,-0.358566582,-0.158299937,0.185604072,-0.034803167,-0.062598024,0.528727482,-0.120918452,-0.115919467,0.166339645,-0.023243867,-0.021380422,0.498019751,0.564637518,-0.189886213,0.350085275,0.41766488,-0.033765999,0.483076162,-0.217973102,-0.189905554,0.402569266,0.448047764,-0.032698947,0.495206416,0.136536582,-0.189317879,0.371134963,0.43512403,0.969282582,0.707899582,-0.835870943,1.104539475,0.678653168,-0.144614783,-1.020801491,0.364082559,-0.973928244,0.282007572,-0.024938212,-0.348441661,-1.223804859,-0.231484943,-0.537042918,-0.024186627,0.904328518,0.038640023,0.184823997,0.017389967,-0.192485301,-0.328921932,-0.994616861,0.509011083,-0.390141805,0.256717313,0.136207001,0.221313974,-0.796975656,-0.906317569,-0.730902996,0.281578308,0.108850436,0.022400361,-0.024515106,0.002420316,0.003996927,-0.006584069,0.017622333,-0.032931568,-0.003299838,-0.044828847,0.351745844,0.755223606,0.954045393,1.103910946,1.126962562,1.076332439,0.955584102,1.047700621,1.02066898,0.211138317,0.531865055,0.11622784,0.69359321,1.222018952,1.393448884,0.413237969,0.988226416,0.758764938,-0.315948616,-0.635275353,2.604247749,1.055780447,-0.349152206,0.19924907,-0.778647993,1.966672167,0.93114516,-0.615382668,-2.075157828,0.825050149,-0.375946849,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,0.010669588,0.644849074,-0.315766253,-0.202718943,0.500407533,0.272554803,-0.042205345,0.663334161,-0.301397278,-0.158299937,0.344677371,0.111468634,-0.035203117,0.661904472,-0.039073989,-0.115919467,0.323120766,0.076241633,0.029703755,0.62460037,0.388783797,-0.189886213,0.543717154,0.527211704,0.018643803,0.613144941,-0.35815849,-0.189905554,0.586721696,0.56030621,0.020050257,0.617446344,-0.155546602,-0.189317879,0.582362266,0.56406435,1.0416083,0.77922972,-0.957418094,0.962470116,0.692188026,0.032317344,-0.781699103,0.225866904,-1.356292613,0.147455984,0.122655634,-0.116035154,-0.931004713,-0.262660116,-0.857909226,-0.102464891,0.856742335,-0.549727066,0.64068279,-0.837231842,-0.247263697,0.25326021,0.280427573,-0.324466361,-0.080407941,0.433226152,0.030238183,-0.096928815,0.649339588,0.778135882,1.019971626,0.833708013,0.116251606,0.029879544,-0.016066258,-0.00366778,-0.003604344,-0.008138364,0.013030174,-0.036817479,-0.008953515,-0.030791227,0.399719373,0.752811727,0.943839351,1.098012135,1.120566687,1.067514183,0.988992086,1.07144659,1.04138649,0.264310678,0.487848394,0.219191351,0.968337478,1.271047105,1.440820706,0.398288761,0.895154751,0.71358575,-0.469818274,-0.848081769,-0.28468392,1.097422514,0.061514913,0.57623823,-0.774498817,1.819733473,0.92709473,-0.684431951,-1.915671996,0.807958214,-0.386910415,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800203861,-0.649362185,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.040369596,0.517690614,-0.347335579,-0.202718943,0.334375478,0.225387832,-0.06896713,0.536625132,-0.285393233,-0.158299937,0.222886877,0.030206522,-0.062598024,0.528485342,-0.09183333,-0.115919467,0.211856745,-0.039824784,-0.021380422,0.505444191,0.505817655,-0.189886213,0.390612878,0.464613519,-0.007561098,0.493275283,-0.247160259,-0.189905554,0.436492082,0.480121605,-0.006324345,0.498205432,-0.026633593,-0.189317879,0.414837164,0.48347665,1.077981497,0.786332735,-0.965021427,0.942412444,0.595244942,-0.013260266,-0.717779087,0.222768353,-1.273715022,0.297869525,0.167585638,-0.033924613,-1.031268507,-0.489610107,-0.975545161,-0.124088911,1.042807155,0.5224969,-0.003671598,-1.274791245,0.781453275,-0.837326448,-0.292063402,-0.421908305,-0.449405846,0.356173548,0.366488148,0.938399959,0.684914638,0.803662634,0.574441197,0.006597007,0.133517767,0.022375709,-0.02268393,-0.006482985,-0.000156519,-0.006700826,0.012717564,-0.040650656,-0.012309541,-0.01838961,0.396928795,0.771376673,0.951612994,1.113243394,1.133819738,1.063232487,0.954797576,1.06834534,1.009542676,0.304919105,0.58948237,0.242486315,0.996507771,1.266690509,1.475063323,0.445032382,0.965168405,0.766828801,-0.453517931,-0.84326351,-0.199715341,1.252302587,0.199696995,0.780475936,-0.77682713,1.760522826,0.92911076,-0.917175708,-1.911148088,0.893801985,-0.408981806,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.761693661,-0.609890298,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.014850004,0.617451647,-0.419280411,-0.202718943,0.466291357,0.241110155,-0.042205345,0.637628598,-0.320341698,-0.158299937,0.307394567,0.0139541,-0.035203117,0.634905864,-0.037943171,-0.115919467,0.267488755,0.009917966,0.004161667,0.595876306,0.30694088,-0.189886213,0.518950286,0.480263065,0.018643803,0.591906773,-0.201250321,-0.189905554,0.545529705,0.512195447,0.020050257,0.592974366,-0.137949294,-0.189317879,0.514381065,0.51571173,1.125070586,0.652662711,-1.11830995,1.18347017,0.758295727,-0.121910068,-0.572278807,0.35800607,-1.55682398,0.068777016,0.154932825,-0.041533054,-0.976571968,-0.15115417,-0.755525346,-0.205455381,1.06856682,0.135057567,-0.238854671,-0.726997207,-0.211478708,-0.476760154,-0.093896467,-0.097104638,-0.924982783,-1.509035329,-1.042800512,0.335121377,0.410265642,0.010620025,0.313174602,0.267971,0.151744906,0.025275121,-0.012865901,-0.027600253,-0.004944882,-0.009709682,0.009316402,-0.031867855,-0.023690811,-0.010715925,0.394473698,0.750569332,0.940867813,1.111859877,1.129942317,1.058428321,0.948350648,1.049257734,0.995409604,0.227157332,0.410171351,0.22728896,0.995035996,1.360982505,1.755508636,0.505266753,0.825268363,0.766172289,-0.480843377,-0.848081769,-0.28468392,0.882881237,0.298970752,0.663838634,-0.761949582,0.803437382,0.907826393,-1.033420132,-1.404945725,0.844932704,-0.385323583,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800129917,-0.649286394,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.014850004,0.765864613,-0.431741987,-0.164348949,0.529974885,0.288277127,-0.042205345,0.788830664,-0.532825845,-0.158299937,0.404329859,0.0139541,-0.062598024,0.790844011,-0.14824047,-0.030911858,0.361051682,-0.006662951,0.004161667,0.753371807,0.353794814,-0.150982946,0.627023893,0.54286125,-0.007561098,0.748973223,-0.084501692,-0.189905554,0.618221453,0.592380051,-0.006324345,0.759599745,0.043059249,-0.189317879,0.604213367,0.58018189,0.979857628,0.636197978,-0.947432472,1.052469505,0.739282191,0.349446427,-0.333163611,0.115846176,-1.740615885,-0.113295846,-0.116411528,-0.143378786,-0.822484714,0.082342752,-0.528023758,0.005611063,1.009811292,1.18527464,-1.162266635,-0.965104063,0.754067485,-1.736697716,0.228331103,-1.351497226,-0.097005775,0.255987473,-0.03259188,1.437997919,-0.229902534,-0.398511772,0.424683981,-0.497213748,0.101795358,0.017070546,-0.002971288,-0.018070833,0.004814209,-0.00451604,0.008487108,-0.018958729,-0.021617489,-0.037431474,0.395388641,0.743490143,0.935175501,1.100628239,1.133719997,1.093370023,0.961747365,1.073315125,0.914480644,0.085184886,0.165854153,0.238965117,1.008591819,1.160947642,1.44921789,0.455144367,0.732420811,0.673275244,-0.537781727,-0.848081769,-0.28468392,0.778752221,0.177819058,0.505958484,-0.74330396,0.661687722,0.882129755,-0.91109448,-1.153210506,0.758387608,-0.317738966,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.014850004,0.544105173,-0.441932786,-0.202718943,0.407156653,0.193943184,-0.042205345,0.564634497,-0.367996786,-0.158299937,0.299938006,0.046458945,-0.035203117,0.56141638,-0.102995596,-0.115919467,0.2624313,0.043079799,0.004161667,0.535385376,0.546966315,-0.189886213,0.467165016,0.433314426,-0.007561098,0.525072539,-0.263510041,-0.189905554,0.489799364,0.464084685,-0.006324345,0.528555483,0.097083255,-0.189317879,0.480390465,0.46735911,1.05757416,0.709380673,-0.985276714,1.043632434,0.624586375,0.097634161,-0.486589958,0.176940198,-1.48763809,0.162799602,0.07394803,-0.215007995,-0.99859553,-0.207288193,-0.790891054,-0.087813422,0.990545096,-0.258253703,-0.171516479,1.373079525,-0.263574922,-0.285080491,0.276613539,-0.474757994,0.023974486,0.190294626,0.385709941,0.447522892,-0.210569884,0.830744111,0.951242328,1.321697062,0.115685273,0.017928752,-0.016659652,-0.009081894,0.004776513,-0.004298674,0.011942659,-0.029979839,-0.014083758,-0.033050573,0.382686178,0.750712741,0.928505213,1.128940017,1.143706539,1.098900547,0.970025222,1.061494045,0.970936809,0.200728201,0.429350746,0.24997603,0.999799899,1.227323206,1.535306238,0.478163717,0.819412613,0.71180891,-0.477768427,-0.848081769,-0.28468392,0.922798153,0.259698753,0.652794984,-0.766939411,1.416306769,0.918157587,-0.904815342,-1.631636112,0.830720277,-0.386838287,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800201396,-0.649359658,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.040369596,0.514742012,-0.504905284,-0.202718943,0.368491654,0.209665508,-0.042205345,0.534927595,-0.369466974,-0.158299937,0.255198641,0.030206522,-0.062598024,0.526427152,-0.150404831,-0.115919467,0.232086567,0.026498883,-0.021380422,0.512138359,0.617954064,-0.189886213,0.408625145,0.464613519,-0.007561098,0.499634734,-0.134949782,-0.189905554,0.443761257,0.480121605,-0.006324345,0.50492323,0.125340729,-0.189317879,0.417265064,0.48347665,1.002938318,0.701989865,-0.882827656,1.081074834,0.497860544,0.054030393,-0.373816094,0.165601927,-1.480651299,0.240161005,0.035130851,-0.173958668,-0.934388217,-0.343523017,-0.838929651,0.036692396,0.901688585,-0.034816735,0.885121645,0.058592287,-0.726553866,-0.475957123,0.746865613,-0.24016357,-0.040247778,-0.832453514,0.659623132,0.470529411,0.576152457,0.294256815,-0.19050322,-0.517083357,0.111337562,0.028624745,-0.009568715,-0.00408847,-0.003793026,-0.007275012,0.017470962,-0.035962298,-0.014064201,-0.039427267,0.398194467,0.767204775,0.929094506,1.106363543,1.150114882,1.104494787,0.958730203,1.024305003,0.968818117,0.206191268,0.436719827,0.226027293,0.915327753,1.093558611,1.479709306,0.471868034,0.836631684,0.688342904,-0.342289633,-0.832020908,-0.029778184,0.84084839,-0.022619461,0.372152841,-0.770659451,1.663637123,0.922990559,-0.790337378,-1.838220266,0.812189812,-0.387487444,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.790502367,-0.639418422,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.040369596,0.348268859,-0.533539216,-0.202718943,0.259319892,0.17822086,-0.042205345,0.365658882,-0.26103012,-0.222619879,0.170690951,0.0139541,-0.062598024,0.362135176,-0.102582179,-0.115919467,0.151167279,-0.023243867,0.004161667,0.337724871,0.696363719,-0.189886213,0.311809206,0.41766488,-0.007561098,0.3238499,-0.313212133,-0.189905554,0.349261984,0.448047764,-0.006324345,0.332179857,0.240084824,-0.189317879,0.349283863,0.43512403,1.06077616,0.744281049,-0.926513389,0.975027991,0.421175546,0.087265194,-0.37204997,0.066339444,-1.672461047,0.274381429,0.424924949,0.003941958,-1.137091289,-0.527885586,-0.9095251,0.001352064,0.970008428,0.11544663,0.772409152,0.943429301,0.864348674,1.227576534,1.128795687,0.323432557,0.394784141,0.550274366,1.040868786,1.371260094,1.128885634,0.744543493,0.445933206,-0.351436845,0.113812258,0.022400053,-0.020393241,-0.000204466,0.005730925,-0.008260359,0.006827799,-0.034348782,-0.004216425,-0.033880969,0.347643848,0.727128482,0.924543163,1.108149537,1.116414979,1.068253286,0.955480951,1.032479845,1.033952037,0.276481988,0.530658306,0.237818146,1.079766348,1.099876333,1.505537531,0.505412599,0.882012935,0.792440311,-0.562115981,-0.848081769,-0.28468392,1.152506478,0.14265661,0.676297454,-0.771310433,1.805911002,0.924119445,-0.725500936,-1.889896506,0.8508801,-0.410640766,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800203861,-0.649362185,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.014850004,0.410558076,-0.455280519,-0.202718943,0.293436068,0.17822086,-0.042205345,0.429801539,-0.197896054,-0.222619879,0.190575113,-0.002298322,-0.062598024,0.424486221,-0.02558929,-0.115919467,0.151167279,-0.006662951,0.004161667,0.393469029,0.475524163,-0.189886213,0.361342942,0.402015333,-0.007561098,0.3783252,-0.449916199,-0.189905554,0.397723149,0.432010843,-0.006324345,0.386282122,0.107154165,-0.189317879,0.371134963,0.43512403,1.076272512,0.771987705,-0.933316255,0.968239072,0.40171787,-0.046345239,-0.424857384,0.209006905,-1.546148642,0.282775034,0.386591909,0.042304431,-1.144707064,-0.526463885,-0.939438884,-0.325500785,0.98825572,0.031382106,-0.15858927,0.020105515,-0.59378271,-0.059770251,-0.572253297,-0.119731537,0.004862826,-0.169695343,-0.054007393,0.403212651,0.53462356,-0.239660577,-0.535761005,-0.560433005,0.108599509,0.01917554,-0.024839018,0.003400373,0.007633841,-0.005257396,0.011769628,-0.034031774,-0.002284315,-0.040693638,0.357906463,0.745328386,0.934485903,1.107269118,1.099284506,1.061575878,0.948002513,1.051606379,1.013082287,0.318571165,0.611431353,0.26495546,1.035806749,1.123054474,1.52985151,0.485237245,0.954050006,0.803466905,-0.448931461,-0.84326351,-0.199715341,1.099133501,-0.107245172,0.430095067,-0.776867007,1.937070419,0.929508673,-0.753472546,-2.01805105,0.867699659,-0.433505572,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.799599982,-0.649364711,-0.50653579,-0.038313365,-0.490292586,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.116928372,0.575679786,-0.368215641,-0.164348949,0.213831658,0.17822086,-0.1224907,0.583307406,-0.895164138,-0.158299937,0.125951585,-0.148570124,-0.117387837,0.586356798,-0.54750429,-0.030911858,0.098063996,-0.155891201,-0.098006686,0.58297482,0.8519208,-0.150982946,0.210490199,0.402015333,-0.086175802,0.585667312,0.710731786,-0.148687849,0.218416836,0.432010843,-0.085448151,0.591174956,0.67326789,-0.148094124,0.21089356,0.41900649,0.395079842,0.599844188,0.087334481,0.836760213,0.334494476,0.875967573,-0.673518126,-0.1895519,-1.221351855,0.057442211,-0.555391134,-0.04316797,0.011162546,0.861290599,-0.200921652,-0.257779507,0.343658965,0.939994973,0.964104354,-0.497315251,-0.12670051,2.157546205,-1.130550067,1.105079775,2.857492491,1.425563476,2.173149803,-1.997790785,2.3650526,1.734646131,1.438821831,-0.878311278,-0.076834492,0.035462045,0.033711244,-0.029681709,0.019043592,-0.023656437,0.057369946,-0.006923232,-0.07577436,0.034039402,0.501811799,0.800045433,0.936504543,1.140372895,1.145040572,1.113147382,0.97630453,0.778942975,0.760767636,0.310449479,-0.235320621,0.002127249,0.277829645,0.330733204,0.269895276,0.306527361,0.580674003,0.572339157,-0.655755163,1.226579243,-0.199715341,1.049693244,0.106763532,0.590436338,-0.614926974,0.294032823,0.692593442,-0.016702491,-0.303731305,0.641035602,-0.418791312,1
