file,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,label
LEEC02__0__20161129_054600_ma_c0_v0.png,0.6841624,0,1.0191082,0.8512095,0,0.6895969,1.3915577,0.25935796,0,0,0.8354611,0,0.4144705,0.06825248,0.42915905,0,0.13687219,0,0.107395306,0,0,0.6226231,1.1457112,0.54054326,0,0.7055013,0.92901164,0.14861263,0.47088858,0.8040279,0.335979,0.16251773,1.1932846,0.76082546,0,0,0.46915177,0,0,0.60414267,0,0.96670234,0.3127676,0,0.35897103,0,0,0.3713494,0.8412351,0,0.2954358,0,0.55414414,0.13356857,1.3180177,0.88110876,0.69515795,0,0,0.052090757,0.49095562,0.5418437,0,0.57833904,0.10880831,0.13502085,0,0.5958405,0,0.31774035,0.1881858,0.46452892,0,0,0.8086159,0.9566377,1.3468201,0.32016197,0,0.363879,0,0,0.6795396,0.6563668,0,0,0,0.23892695,1.1922256,0.96887016,0.82515764,0,0.44283032,0,0,0,0.09266435,0.4592025,0,0,0.5095092,0,0,0.026531532,0.7304426,0.63667566,0.17382963,0.044695,0.8790158,0,0.7441956,0.65235335,0,0.5917446,0.64045,0,0.14057355,0.029973105,0.16749671,0.14327121,0,0,0,0,0.22019222,0.77618605,0.5072906,0,vire_chiv
LEEC02__0__20161129_054600_ma_c1_v0.png,0.24186254,0,1.0837194,0.59197044,0,1.0725652,1.2596422,0.30502123,0,0,0.8256573,0,0.4562204,0.37192133,0.3347988,0,0.520936,0,0,0,0,0.1840945,1.0023216,0.61170644,0,0.5564192,1.2538207,0,0.15945575,0.53733957,0.6888702,0,1.10972,0.014098493,0,0,0.5238942,0,0,1.1695384,0,1.1321853,0,0,0.57581306,0,0,0.15235238,0.92053306,0,0,0,1.0822836,0,1.2152342,1.2809831,0.92752784,0,0,0.11365452,0.043852367,0.9568513,0,0.4842536,0,0.3040936,0,0.8128428,0,0.2867747,0.053834066,0.3076247,0,0.15283388,0.8608663,1.0881003,1.6997896,0.15516667,0,0,0,0,0.72173727,0.95958126,0.22156656,0,0,0.5781278,1.5195673,0.9232947,1.2144241,0,0.4486373,0,0,0,0.2386434,0,0,0,0.6599065,0,0,0,1.3673942,0.49171874,0,0,1.2325077,0,0.9744142,1.0026786,0,0.6865854,0.9908216,0,0,0,0.17147854,0,0,0,0,0,0.30808488,0.9919157,0.9606133,0,basi_culi
LEEC02__0__20161129_054600_ma_c1_v1.png,0.24186254,0,1.0837194,0.59197044,0,1.0725652,1.2596422,0.30502123,0,0,0.8256573,0,0.4562204,0.37192133,0.3347988,0,0.520936,0,0,0,0,0.1840945,1.0023216,0.61170644,0,0.5564192,1.2538207,0,0.15945575,0.53733957,0.6888702,0,1.10972,0.014098493,0,0,0.5238942,0,0,1.1695384,0,1.1321853,0,0,0.57581306,0,0,0.15235238,0.92053306,0,0,0,1.0822836,0,1.2152342,1.2809831,0.92752784,0,0,0.11365452,0.043852367,0.9568513,0,0.4842536,0,0.3040936,0,0.8128428,0,0.2867747,0.053834066,0.3076247,0,0.15283388,0.8608663,1.0881003,1.6997896,0.15516667,0,0,0,0,0.72173727,0.95958126,0.22156656,0,0,0.5781278,1.5195673,0.9232947,1.2144241,0,0.4486373,0,0,0,0.2386434,0,0,0,0.6599065,0,0,0,1.3673942,0.49171874,0,0,1.2325077,0,0.9744142,1.0026786,0,0.6865854,0.9908216,0,0,0,0.17147854,0,0,0,0,0,0.30808488,0.9919157,0.9606133,0,basi_culi
LEEC02__0__20161129_072900_ma_c0_v0.png,1.1692086,0,0.8040829,1.0166428,0,0.8971963,1.4284378,0.066793434,0,0,1.1676477,0,0.38760898,0,0.6889691,0,0.11089112,0,0.85855484,0.0812998,0,0.47186658,1.5456992,0.098067366,0,0.66221774,0.8089482,0,0.27471504,0.4113105,0.37496844,0.3426768,0.81522185,1.1400946,0,0,0.24196334,0,0,0.20114686,0,1.3752537,0.16117576,0,0.3741015,0,0,0.060251452,1.088673,0,0.70894015,0,0.123714425,0,1.4093034,0.38884988,1.0629935,0,0,0.7059679,0.88461465,0.6768136,0,0.40690306,0.07151875,0,0,0.89612406,0,0,0.72030014,0.65777457,0,0,1.0978922,1.0961976,0.8879251,0.07566009,0,0.8466756,0,0,0.734634,0.8502725,0,0,0,0.113910794,1.0913727,0.7569887,0.2543514,0,0.5357563,0,0,0,0,0.6904738,0,0,0.07676514,0,0,0.08705111,0.33719736,0.08093107,0.44153816,0.07317611,0.25632045,0,0.62387043,0.4212254,0,1.1840609,0.6778489,0,0.015569581,0,0.11218596,0.19238287,0,0,0,0,0.097425856,0.47251493,0.069717675,0,vire_chiv
LEEC02__0__20161129_072900_ma_c1_v0.png,0.27136865,0,1.7724395,2.1208227,0,0,2.3113034,0,0,0,0,0,2.3608603,1.2407534,0,0,0,0,0,0,0,0.347016,0.183851,1.523497,0,0,1.3391805,0,1.6318858,2.5397508,0,0,2.6644986,0.24530062,0,0,1.2687582,0,0,0.9329718,0,0.1794264,0.5923685,0,0,0,0,1.070928,1.3649882,0,0.25727585,0,0.018566588,0,0.9615721,0.9039566,0.10497221,0,0,0,1.3330443,0,0,1.0909613,0,0.34349722,0.109566815,0,0,0,0.13609664,0,0,0,0,1.6094065,0,0.80240595,0,1.421913,0,0,0.88814926,0.92128944,0,0,0,0,1.8224076,1.9974604,0.32900333,0,0,0,0,0,0,0.8163472,0,0,1.7525566,0,0,0.9120393,0,2.0649333,0,1.2300888,1.1900085,0,0.7619885,0.8225884,0,0,0,0,0,0.15400179,0,0,0,0,0,0,0.29356775,0.8214453,1.3224983,0,myio_leuc
LEEC02__0__20161129_072900_ma_c2_v0.png,0,0,0.7880695,0,0,0.7972461,1.0794532,0.9848693,0,0,0.92479235,0,0,0.7716223,0,0,0.7184341,0.13300784,0,0,0,1.4943023,0,0.7002412,0,1.0674598,2.4433033,0,0,1.1350788,0.7027775,0.14001998,0.41723058,0,0,0,0.075928286,1.0658691,0,1.5523698,0,0.8926546,0,0,0.25371405,0,0,0,0,0,0.35599676,0,2.5638316,0.41285866,1.6556537,0.8083689,1.3749108,0,0,0.08589121,0.14365797,0,0.20945738,0,0,0,0,1.0464163,0,1.4420727,0,0.59756505,0,1.3565406,1.8396691,0.28216904,2.7586231,0,0,0,0,0,0.092012666,0.88774973,0,0,0,1.2431241,2.463225,0.9415648,1.7364773,0,1.456049,0,0,0.42019272,0,0.3258988,0.4967148,0.18389644,1.1356946,0,0,0,2.1702697,0,0.93671477,0,1.2398297,0,0.35693812,2.2397442,0,0.18147339,1.5437617,0.0069400743,0.289899,0.19321786,1.2726651,0.39255795,0,0,0,0,0.77984494,2.1041377,0.5847281,0,myio_leuc
LEEC02__0__20161129_080100_ma_c0_v0.png,0.9267786,0,1.4915459,1.3618389,0,0.895555,1.8763411,0,0,0,0.8630028,0,1.3950912,0.31801084,0.7453407,0,0.03446187,0,0.6311911,0,0,0,1.2956979,0.6564226,0,0.16985434,1.006466,0,0.6597484,0.8186434,0.31311974,0.12792087,1.6400664,0.6423034,0,0,0.53895795,0,0,0.7091445,0,1.4089966,0,0,0.6705513,0,0,0.11682997,1.4623855,0,0.53285503,0,0.35778075,0,1.278617,1.064349,1.0520858,0,0,0.43120018,0.7441436,0.81505966,0,0.65073365,0,0.2892955,0,0.82641816,0,0,0.75982195,0.44738275,0,0,0.46224314,1.6541662,0.5427165,0.29473898,0,1.187474,0,0,0.81525624,1.1903402,0.124245115,0,0,0.10052501,1.4035785,1.3192451,0.3137376,0,0,0,0,0,0.0003081453,0.3398813,0,0,0.7193269,0,0.051868852,0.04091318,0.36837846,0.60526145,0.06873632,0.46106744,0.81915236,0,0.82609487,0.7121485,0,1.0360548,0.80850196,0,0,0,0,0,0,0,0,0,0.05636785,0.54733205,0.81342614,0,vire_chiv
LEEC02__0__20161129_080100_ma_c1_v0.png,0.7556782,0,1.6487582,2.0487998,0,0.28267753,2.4241257,0,0,0,0.22506231,0,2.0536733,0.88932794,0.32697454,0,0,0,0.06254028,0,0,0.42232528,1.131471,1.183656,0,0,1.3541938,0,1.540665,2.1954894,0,0,2.3267179,0.78391343,0,0,1.2426134,0,0,0.7490935,0,0.57745737,0.48641613,0,0.1283386,0,0,0.9294499,1.4798293,0,0.24331275,0,0,0,0.9955881,0.8284907,0.21892074,0,0,0,1.3000616,0,0,1.021963,0,0.3371411,0,0,0,0,0.1792822,0.094892144,0,0,0,1.6943151,0,0.7744805,0,1.2820421,0,0,1.1145833,0.92359316,0,0,0,0,1.6505009,1.6134074,0.6151586,0,0,0,0,0,0,0.6854908,0,0,1.2820569,0,0,0.57018054,0,1.7200936,0,0.86074257,1.0232762,0,0.80171,0.69907844,0,0.28364927,0,0,0.07209791,0.14869095,0,0,0,0,0,0,0.51546437,0.7845115,1.2281456,0,myio_leuc
LEEC02__0__20161129_080100_ma_c1_v1.png,0.7556782,0,1.6487582,2.0487998,0,0.28267753,2.4241257,0,0,0,0.22506231,0,2.0536733,0.88932794,0.32697454,0,0,0,0.06254028,0,0,0.42232528,1.131471,1.183656,0,0,1.3541938,0,1.540665,2.1954894,0,0,2.3267179,0.78391343,0,0,1.2426134,0,0,0.7490935,0,0.57745737,0.48641613,0,0.1283386,0,0,0.9294499,1.4798293,0,0.24331275,0,0,0,0.9955881,0.8284907,0.21892074,0,0,0,1.3000616,0,0,1.021963,0,0.3371411,0,0,0,0,0.1792822,0.094892144,0,0,0,1.6943151,0,0.7744805,0,1.2820421,0,0,1.1145833,0.92359316,0,0,0,0,1.6505009,1.6134074,0.6151586,0,0,0,0,0,0,0.6854908,0,0,1.2820569,0,0,0.57018054,0,1.7200936,0,0.86074257,1.0232762,0,0.80171,0.69907844,0,0.28364927,0,0,0.07209791,0.14869095,0,0,0,0,0,0,0.51546437,0.7845115,1.2281456,0,myio_leuc
LEEC02__0__20161129_080100_ma_c2_v0.png,0.42782548,0,1.9320477,1.5656701,0,0.7352618,1.9882877,0,0,0,0,0,2.2382925,0.9828847,0.6081507,0,0,0,0.05866675,0,0,0,1.1044343,1.3442777,0,0,1.0026561,0.1273319,1.5060655,1.5398133,0.07082977,0,2.5750072,0.6126283,0,0,1.309746,0,0,1.2082056,0,0.43935737,0.33465728,0,0.6783679,0,0,1.2835733,1.6719987,0,0.06361843,0,0.4225552,0,0.65144557,1.3156055,0.044729378,0,0,0,0.5782572,0.64003456,0,1.1203737,0.09256062,0.53588885,0,0.26744565,0,0,0.3179916,0.22400808,0,0,0,1.5247124,0.08720477,0.7627068,0,1.2505071,0,0,0.8481834,0.92891145,0.317408,0,0,0,0.98767847,1.9745618,0.5619681,0,0,0,0,0,0.05712949,0.20632441,0,0,1.5620326,0,0,0.29563886,0.060737662,2.0114603,0,0.9743736,1.2961763,0,1.1176455,0.36878303,0,0.16874798,0.2848955,0,0.03550397,0.43238792,0,0,0,0,0,0,0.32174793,0.33414167,1.2144258,0,myio_leuc
LEEC02__0__20161129_080100_ma_c2_v1.png,0.42782548,0,1.9320477,1.5656701,0,0.7352618,1.9882877,0,0,0,0,0,2.2382925,0.9828847,0.6081507,0,0,0,0.05866675,0,0,0,1.1044343,1.3442777,0,0,1.0026561,0.1273319,1.5060655,1.5398133,0.07082977,0,2.5750072,0.6126283,0,0,1.309746,0,0,1.2082056,0,0.43935737,0.33465728,0,0.6783679,0,0,1.2835733,1.6719987,0,0.06361843,0,0.4225552,0,0.65144557,1.3156055,0.044729378,0,0,0,0.5782572,0.64003456,0,1.1203737,0.09256062,0.53588885,0,0.26744565,0,0,0.3179916,0.22400808,0,0,0,1.5247124,0.08720477,0.7627068,0,1.2505071,0,0,0.8481834,0.92891145,0.317408,0,0,0,0.98767847,1.9745618,0.5619681,0,0,0,0,0,0.05712949,0.20632441,0,0,1.5620326,0,0,0.29563886,0.060737662,2.0114603,0,0.9743736,1.2961763,0,1.1176455,0.36878303,0,0.16874798,0.2848955,0,0.03550397,0.43238792,0,0,0,0,0,0,0.32174793,0.33414167,1.2144258,0,myio_leuc
LEEC02__0__20161129_080100_ma_c3_v0.png,0.7989308,0,1.3032664,1.4860743,0,0.5883244,1.9666955,0,0,0,0.5010579,0,1.095656,0.6316058,0.3166194,0,0,0,0.14589451,0,0,0.65725696,1.2883322,0.98440045,0,0.23116744,1.4046301,0,0.9924661,1.6277218,0,0,1.7251282,0.9772653,0,0,1.242318,0,0,0.75909907,0,0.67177767,0.45073435,0,0.26960924,0,0,0.45267206,1.1213112,0,0.19552857,0,0.3895081,0,1.0011935,0.5860805,0.41838047,0,0,0,1.2206612,0.12207222,0,0.78490746,0.09562442,0.20740575,0,0.080016434,0,0,0.18970503,0.26471138,0,0,0.17153981,1.392725,0.8058821,0.4692052,0,0.7842651,0,0,1.0022175,0.8617001,0,0,0,0.12888117,1.7793348,1.164854,0.6533289,0,0,0,0,0,0,0.7462236,0,0,0.8093358,0,0,0.32412264,0.33224276,1.2510287,0.420991,0.38077837,0.91773593,0,0.61172324,0.92587453,0,0.6185357,0.1436271,0,0.06656419,0.034196906,0.2301158,0.19770348,0,0,0,0,0.815997,0.8493382,0.7291925,0,myio_leuc
LEEC02__0__20161129_080100_ma_c3_v1.png,0.7989308,0,1.3032664,1.4860743,0,0.5883244,1.9666955,0,0,0,0.5010579,0,1.095656,0.6316058,0.3166194,0,0,0,0.14589451,0,0,0.65725696,1.2883322,0.98440045,0,0.23116744,1.4046301,0,0.9924661,1.6277218,0,0,1.7251282,0.9772653,0,0,1.242318,0,0,0.75909907,0,0.67177767,0.45073435,0,0.26960924,0,0,0.45267206,1.1213112,0,0.19552857,0,0.3895081,0,1.0011935,0.5860805,0.41838047,0,0,0,1.2206612,0.12207222,0,0.78490746,0.09562442,0.20740575,0,0.080016434,0,0,0.18970503,0.26471138,0,0,0.17153981,1.392725,0.8058821,0.4692052,0,0.7842651,0,0,1.0022175,0.8617001,0,0,0,0.12888117,1.7793348,1.164854,0.6533289,0,0,0,0,0,0,0.7462236,0,0,0.8093358,0,0,0.32412264,0.33224276,1.2510287,0.420991,0.38077837,0.91773593,0,0.61172324,0.92587453,0,0.6185357,0.1436271,0,0.06656419,0.034196906,0.2301158,0.19770348,0,0,0,0,0.815997,0.8493382,0.7291925,0,myio_leuc
LEEC02__0__20161130_063100_ma_c0_v0.png,0.63134414,0,1.0497549,1.0911775,0,0.5224043,1.4025388,0.3286321,0,0,0.7412542,0,0.96429425,0,0.5061551,0,0,0,0.19946541,0,0,0.23909684,0.5771372,0.44867906,0,0.5301701,0.4336882,0.16148078,0.71534306,0.9970802,0.40683445,0.47508773,1.630008,0.49283472,0,0,0,0,0,0.39831516,0,1.0093644,0.1834034,0,0.5336091,0,0,0.5003452,0.9009897,0,0.6809817,0,0.26606616,0.15270066,1.6240404,1.0493029,0.921344,0,0,0,0.23264875,0.36557359,0,0.6011898,0.19845393,0.14779943,0,0.8633929,0,0.20575105,0.44057423,0.57068974,0,0.041179337,0.7461271,0.9946033,0.63091093,0.34885934,0,1.2801275,0,0,0.30750054,0.86882466,0.010859645,0,0,0,0.67530924,1.5256565,0.25867325,0,0,0,0,0,0.0795606,0.67028457,0,0,0.7338244,0,0,0,0.009527213,0.50208986,0.12692203,0.4083702,0.7480812,0,0.66486216,0.40689316,0,0.18715464,0.7529392,0,0.14242172,0,0,0,0,0,0,0,0,0.26958472,0.41149005,0,vire_chiv
LEEC02__0__20161202_050100_ma_c0_v0.png,1.0580975,0,1.7246141,1.7206105,0,0.8216227,2.0682287,0.23418754,0,0,1.170836,0,1.2095726,0.15420166,0.63870084,0,0,0,0.458304,0,0,0.05869599,1.1173416,0.8973312,0,0.72759134,1.0857201,0,0.9005812,1.3479506,0.21637599,0.31256604,1.9939349,0.67746955,0,0,0.39903203,0,0,0.7854336,0,1.5667735,0,0,0.62416965,0,0,0.124801435,1.2032384,0,0.5194212,0,0.39497086,0.088259414,1.8412516,1.1575841,1.4279736,0,0,0.20990047,0.85255,0.7122926,0,0.78735256,0,0.22089392,0,0.799607,0,0.022931146,0.7075972,0.517203,0,0,1.1058867,1.6023793,0.9727319,0.6481853,0,1.5719101,0,0,0.8589403,1.1745684,0.21591967,0,0,0.2136055,1.7363169,1.5761845,0.6293036,0,0.07391106,0,0,0,0,0.7243268,0,0,0.79047406,0,0,0,0.49211943,0.6938911,0.27956396,0.51611155,0.99094015,0,0.9325175,0.9129766,0,0.8584886,0.87144744,0,0,0,0,0,0,0,0,0,0,0.9639161,0.9560522,0,vire_chiv
LEEC02__0__20161202_050100_ma_c1_v0.png,0,0,1.916877,0.63025826,0,0.083349474,1.5935727,0,0,0,0,0,1.0362295,0.7983521,0.589139,0,0,0,0,0,0,1.059367,0.8606047,2.0652652,0,0.4304185,0.952391,0.98632437,1.5229305,1.5997915,0.048111595,0.13506871,2.3733582,1.3607553,0,0,1.0510666,0,0,1.3810022,0,0,1.6630472,0,0.6258363,0,0,1.8540658,0.32371446,0,0.3387379,0,1.1867847,0.2737301,0.6339393,1.0981414,0,0,0,0,0.4754199,0.32314086,0,1.6227424,0.71737516,0.7308304,0,0,0,1.751226,0.3702578,0.7621926,0,0,0,0.18463096,1.1174468,0.959326,0,0.71569484,0,0,0.5304602,0,0.2913803,0,0,0.25638276,0.6842795,1.8783408,1.414806,0,0.0561093,0,0,0,0.21966837,1.196455,0,0,2.1250458,0,0,0.49141088,0.74116546,2.568376,0.8135246,0.9206201,1.8733315,0,1.0440767,0.51057285,0,0,0.35706764,0,0.40806338,1.2748578,0,0.13376305,0,0,0,0,0.8181064,1.0435143,0.90812075,0,cycl_guja
LEEC02__0__20161202_050100_ma_c1_v1.png,0,0,1.916875,0.63024986,0,0.08334798,1.5935671,0,0,0,0,0,1.0362189,0.79834616,0.58914006,0,0,0,0,0,0,1.0593781,0.86060554,2.0652628,0,0.43042564,0.95239496,0.9863214,1.5229231,1.5997845,0.04811383,0.1350747,2.3733485,1.3607656,0,0,1.05106,0,0,1.3809968,0,0,1.6630558,0,0.625835,0,0,1.8540618,0.32369933,0,0.3387512,0,1.1867893,0.2737362,0.63394094,1.09813,0,0,0,0,0.47542605,0.3231367,0,1.6227381,0.717379,0.7308272,0,0,0,1.7512426,0.3702702,0.7622025,0,0,0,0.18462077,1.1174489,0.95932066,0,0.7156937,0,0,0.53045285,0,0.29137647,0,0,0.25638586,0.68427956,1.8783399,1.4148046,0,0.056123488,0,0,0,0.21966498,1.1964685,0,0,2.125049,0,0,0.49141362,0.7411697,2.5683675,0.81354415,0.9206188,1.873326,0,1.044071,0.5105732,0,0,0.35707358,0,0.4080666,1.2748667,0,0.1337694,0,0,0,0,0.81810766,1.0435208,0.908109,0,cycl_guja
LEEC02__0__20161202_050100_ma_c2_v0.png,0.29094633,0,2.1136048,2.698671,0,0.038267802,2.8157473,0,0,0,0.24610594,0,2.5152507,1.148902,0.08197646,0,0,0,0,0,0,0.38714382,0.50396746,1.724919,0,0.025644071,1.7300125,0,1.6726254,3.077325,0,0,2.8727384,0,0,0,0.9720489,0,0,1.2277911,0,0.5815837,0.120862454,0,0.115791954,0,0,0.94538283,1.5058368,0,0.3197657,0,0.10485954,0,1.6713443,1.4388057,0.62259257,0,0,0,1.2858127,0,0,1.1008523,0,0.502574,0,0,0,0,0.09307097,0,0,0,0,1.8656503,0,0.7681795,0,1.6082416,0,0,1.1319917,1.1987773,0.13627446,0,0,0.018437387,2.3755734,2.106984,1.2991008,0,0,0,0,0,0,0.59623116,0,0,2.0702038,0,0,0.7343012,0,1.9890807,0,1.0106578,1.693313,0,1.0999584,1.162821,0,0,0.21573725,0,0.00527717,0.2224956,0,0,0,0,0,0,0.029252328,1.2636864,1.9646673,0,myio_leuc
LEEC02__0__20161202_050100_ma_c2_v1.png,0.29098156,0,2.1135952,2.6986814,0,0.038271498,2.8157594,0,0,0,0.2461219,0,2.5152404,1.1488792,0.08198248,0,0,0,0,0,0,0.3871431,0.50399524,1.7249154,0,0.025652535,1.7299999,0,1.6726319,3.0773144,0,0,2.8727415,0,0,0,0.9720533,0,0,1.2277718,0,0.5815962,0.12087366,0,0.115797915,0,0,0.94537437,1.5058414,0,0.31977165,0,0.104846545,0,1.6713511,1.4387953,0.6225947,0,0,0,1.2858231,0,0,1.100851,0,0.50256974,0,0,0,0,0.093085214,0,0,0,0,1.8656504,0,0.7681878,0,1.6082637,0,0,1.1319921,1.1987768,0.13627541,0,0,0.01842823,2.375558,2.1069782,1.2990773,0,0,0,0,0,0,0.59625214,0,0,2.070181,0,0,0.73428947,0,1.9890742,0,1.0106566,1.6933078,0,1.09995,1.1628153,0,0,0.21573752,0,0.0052696597,0.22248925,0,0,0,0,0,0,0.029254474,1.2636801,1.9646492,0,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v0.png,0.45730424,0,1.7564378,1.3663973,0,0.94374275,1.8051474,0.02645389,0,0,0.9297887,0,0.8168192,0.62628657,0.33846527,0,0.12095572,0,0,0,0,0.10410483,1.0840529,1.086712,0,0.4867527,1.6545765,0,0.4169793,1.2017447,0.30950361,0,1.7135379,0.18241748,0,0,0.9663235,0,0,1.4724109,0,1.1762625,0,0,0.57977146,0,0,0.09160737,1.0473597,0,0.020563252,0,0.9999396,0.011219573,1.452657,1.3411374,1.1781061,0,0,0.18749449,0.6879565,0.90879536,0,0.75056446,0,0.36775643,0,0.69365555,0,0.25880322,0.4192888,0.23825002,0,0.0688091,0.85735285,1.426992,1.5455486,0.39863458,0,0.46457937,0,0,1.0379393,1.1425396,0.27213293,0,0,0.6988944,2.2792208,1.2481613,1.2794994,0,0.42540497,0,0,0,0,0.24831231,0,0,1.0863996,0,0,0.009400681,1.2451427,0.92264086,0.10978354,0.24993238,1.5911809,0,1.1021634,1.3589866,0,0.89642674,0.9682062,0,0,0,0.08269726,0.055302404,0,0,0,0,0.55683774,1.3912914,1.343903,0,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v1.png,0.45715263,0,1.7564985,1.3662404,0,0.9437914,1.8050737,0.02647043,0,0,0.9297093,0,0.8167981,0.6263941,0.33843803,0,0.12105228,0,0,0,0,0.10415454,1.0839443,1.0867943,0,0.48673582,1.6546618,0,0.41695616,1.2017103,0.30959287,0,1.7135271,0.18227896,0,0,0.9663597,0,0,1.4725897,0,1.1761929,0,0,0.57978433,0,0,0.09164817,1.0473015,0,0.020486899,0,1.0001276,0.011203063,1.4525826,1.3412204,1.1780549,0,0,0.18739328,0.687834,0.9088287,0,0.7505777,0,0.3677768,0,0.69365656,0,0.2589229,0.41920996,0.23821175,0,0.06891138,0.8573133,1.4268914,1.5456625,0.3986419,0,0.46439293,0,0,1.0379198,1.1425158,0.27215546,0,0,0.6989662,2.2792284,1.2481984,1.2796462,0,0.42542475,0,0,0,0,0.24820872,0,0,1.0865253,0,0,0.009376422,1.2452955,0.92272246,0.10973448,0.24987578,1.5912808,0,1.1022241,1.3590387,0,0.8963384,0.96827227,0,0,0,0.08271149,0.05525913,0,0,0,0,0.55691135,1.3913568,1.3439803,0,myio_leuc
LEEC02__0__20161202_080100_ma_c0_v0.png,0.43497232,0,0.8189424,1.0014771,0,1.0631273,1.5430465,0,0,0,0.5445168,0,1.2847995,0,0.68456626,0,0.20381095,0,0.42931557,0,0,0.17178126,0.884484,0.32389256,0,0.24842834,0.6554299,0,0.7966573,0.9853854,0.8321412,0.32887998,1.5074489,0.18165103,0,0,0,0,0,0.78691494,0,0.77880734,0,0,0.7035615,0,0,0.90749496,1.1987641,0,0.68994254,0,0.43441853,0,1.3336734,0.7548361,0.78892,0,0,0.13499586,0.06277884,0.59284765,0,0.5354037,0.13074705,0,0,1.0404377,0,0,0.5547659,0.7988523,0,0,0.6200421,0.6996357,0.17651482,0.081314184,0,1.3533515,0,0,0.35660568,1.2384475,0.1822587,0,0,0,0.19700767,1.5919466,0.40077958,0,0.044081382,0,0,0,0,0.32295233,0,0,0.9889058,0,0,0.007465258,0,0.50644606,0.009729276,0.28699473,0.4963319,0,0.86084765,0.1940467,0,0.13837673,0.83262736,0,0.1957361,0.25284007,0,0,0,0,0,0,0,0.011121925,0.47229522,0,vire_chiv
LEEC02__0__20161202_080100_ma_c1_v0.png,0,0,1.6944566,1.8053323,0,0.020512264,2.221831,0,0,0,0,0,2.5132523,1.1999722,0.088094875,0,0,0,0,0,0,0.55538243,0,1.8481343,0,0,1.1577945,0.23662147,1.8575463,2.6459649,0,0,2.7597713,0,0,0,0.71456105,0,0,1.4499333,0,0,0.7890917,0,0.111380495,0,0,1.7494124,1.4937538,0,0.3322107,0,0.30629054,0,1.2127422,1.4204351,0,0.08137265,0,0,0.5311642,0,0,1.3200914,0,0.5658126,0.2978131,0,0,0,0,0,0,0,0,0.9795393,0,0.81124467,0,1.3511279,0,0,0.82500124,0.9006361,0.19204444,0,0,0,1.1278439,2.3293676,0.8388531,0,0,0,0,0,0,0.53699404,0,0,2.3059525,0,0,1.1674793,0,2.4316678,0,1.1632719,1.717048,0,1.08511,0.51394695,0,0,0.08304709,0,0.18518881,0.52816164,0,0,0,0,0,0,0.023077048,0.5462764,1.4239594,0,myio_leuc
LEEC02__0__20161202_080100_ma_c2_v0.png,0.6746975,0,1.0736489,1.4808835,0,0.568298,1.8270693,0,0,0,0,0,1.8662674,0.38466707,0.24570899,0,0,0,0.15927301,0,0,0.7548222,0.61264604,1.0930294,0,0,0.7468426,0.33619782,1.773091,1.5303464,0.07990188,0.011149191,2.1423573,0.74315023,0,0,0.7387364,0,0,0.80701834,0,0.15156114,0.84386283,0,0.300557,0,0,1.4495025,1.2251759,0,0.22455236,0,0,0,0.7479443,0.61450714,0,0,0,0,0.44602293,0,0,0.99557656,0.4896638,0.22482651,0,0.042929396,0,0,0.048754856,0.28196323,0,0,0,0.75049603,0.039308023,0.87383896,0,1.3827709,0,0,0.60390234,0.77423376,0.09334817,0,0,0,0.22080483,1.8082911,0.33422488,0,0,0,0,0,0,0.5491206,0,0,1.2690018,0,0,0.20920654,0,1.7580911,0.07954232,0.6256772,0.8715154,0,0.88656926,0.023100642,0,0,0.07456404,0,0.45171532,0.50774693,0,0,0,0,0,0,0.18988562,0.04642957,0.7889049,0,myio_leuc
